data_loader,model,workers,dl_only,sequence,seed,epoch,batch_size,batches_cnt,chan_cnt,epoch_time,batch_time,data_time,train_time,data_path
HDF5 - h5py==3.4.0,resnet18,4,True,False,1234,0,8,22,,10.279763221740723,0.45895783467726275,0.45866157791831275,0.00029625675894997335,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,4,True,False,1234,0,16,6,,5.577274322509766,0.9091835419336954,0.9080855846405029,0.0010979572931925456,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,6,True,False,1234,0,4,54,,9.5334153175354,0.17526729460115786,0.1750103235244751,0.00025697107668276186,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,6,True,False,1234,0,8,22,,7.649998188018799,0.344471736387773,0.344091382893649,0.00038035349412397903,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,6,True,False,1234,0,16,6,,7.223475456237793,1.143020510673523,1.1357239484786987,0.007296562194824219,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,8,True,False,1234,0,4,54,,9.522336483001709,0.17502418712333398,0.1747833181310583,0.0002408689922756619,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,8,True,False,1234,0,8,22,,7.226433992385864,0.31464496525851166,0.3143629052422263,0.0002820600162852894,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,8,True,False,1234,0,16,6,,2.9302570819854736,0.4072526693344116,0.4011244773864746,0.006128191947937012,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,16,True,False,1234,0,4,54,,12.139442205429077,0.21580204257258662,0.21559909096470586,0.00020295160788076896,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,16,True,False,1234,0,8,22,,74.255930185318,3.346065640449524,3.3432099602439185,0.002855680205605247,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,16,True,False,1234,0,16,6,,0.7722678184509277,0.007103284200032552,5.352497100830078e-05,0.007049759229024251,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,32,True,False,1234,0,4,54,,28.440417051315308,0.5212514753694888,0.5195506369626081,0.0017008384068806965,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,32,True,False,1234,0,8,22,,3.238659381866455,0.1361213055523959,0.13497132604772394,0.0011499795046719637,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,32,True,False,1234,0,16,6,,0.7777554988861084,0.0081632932027181,4.3511390686035156e-05,0.008119781812032064,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,1,True,False,1234,0,4,54,,43.76517128944397,0.8096589159082483,0.809443332530834,0.0002155833774142795,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,1,True,True,1234,0,4,54,,49.216644525527954,0.9105959512569286,0.9103902004383229,0.0002057508186057762,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,1,True,False,1234,0,8,22,,40.695406913757324,1.8470010215585881,1.8454555056311868,0.0015455159274014559,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,1,True,True,1234,0,8,22,,39.863537073135376,1.8091940879821777,1.8073651248758489,0.001828963106328791,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,1,True,False,1234,0,16,6,,22.214191198349,3.6820256312688193,3.67498242855072,0.007043202718098958,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,1,True,True,1234,0,16,6,,21.704952716827393,3.5971774657567344,3.5916176637013755,0.005559802055358887,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,2,True,False,1234,0,4,54,,31.263954162597656,0.5778300982934458,0.5776681193598995,0.00016197893354627822,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,2,True,False,1234,0,8,22,,25.145750284194946,1.1402010050686924,1.1243073398416692,0.015893665227023037,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,2,True,False,1234,0,16,6,,14.059983968734741,2.3027355670928955,2.296370347340902,0.006365219751993815,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,4,True,False,1234,0,4,54,,17.33517813682556,0.3198693460888333,0.3196360402637058,0.00023330582512749566,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,4,True,False,1234,0,8,22,,13.252893209457397,0.5996159640225497,0.5992809317328713,0.0003350322896784002,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,4,True,False,1234,0,16,6,,6.895819664001465,1.068203091621399,1.0612194935480754,0.006983598073323567,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,6,True,False,1234,0,4,54,,12.843477249145508,0.23612448462733515,0.23587202142786096,0.00025246319947419343,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,6,True,False,1234,0,8,22,,9.50878357887268,0.42933452129364014,0.4290002692829479,0.00033425201069224965,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,6,True,False,1234,0,16,6,,2.533689022064209,0.4019433259963989,0.39885512987772626,0.003088196118672689,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,8,True,False,1234,0,4,54,,8.82516360282898,0.1619775030348036,0.16168522834777832,0.0002922746870252821,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,8,True,False,1234,0,8,22,,6.3375773429870605,0.2687230543656783,0.2684676538814198,0.00025540048425847834,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,8,True,False,1234,0,16,6,,0.7481935024261475,0.003128965695699056,5.237261454264323e-05,0.0030765930811564126,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,16,True,False,1234,0,4,54,,10.427943229675293,0.19159911738501656,0.19134175777435303,0.00025735961066351994,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,16,True,False,1234,0,8,22,,326.4423828125,14.802372043783015,14.79888676513325,0.0034852786497636275,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,16,True,False,1234,0,16,6,,2.06024432182312,0.32310807704925537,0.3164447546005249,0.006663322448730469,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,32,True,False,1234,0,4,54,,30.265780448913574,0.5531139462082474,0.5520203687526561,0.0010935774555912725,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,32,True,False,1234,0,8,22,,3.3810884952545166,0.09299638054587624,0.09135419672185724,0.0016421838240189986,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,32,True,False,1234,0,16,6,,1.3051574230194092,0.11614537239074707,0.10921661059061687,0.006928761800130208,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,1,True,False,1234,0,4,54,,180.61848855018616,3.344130449824863,3.343327045440674,0.0008034043841891818,/Tmp/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,1,True,True,1234,0,4,54,,172.03607749938965,3.185013868190624,3.184102658872251,0.0009112093183729383,/Tmp/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,1,True,False,1234,0,8,22,,141.35202383995056,6.4223047928376635,6.420710574496876,0.0015942183407870207,/Tmp/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,1,True,True,1234,0,8,22,,140.02421712875366,6.36195322600278,6.359914194453847,0.0020390315489335494,/Tmp/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,1,True,False,1234,0,16,6,,77.2872211933136,12.860873421033224,12.854126612345377,0.006746808687845866,/Tmp/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,1,True,True,1234,0,16,6,,76.52635025978088,12.734075029691061,12.727569500605265,0.006505529085795085,/Tmp/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,2,True,False,1234,0,4,54,,174.99417877197266,3.2396134270562067,3.236102236641778,0.003511190414428711,/Tmp/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,2,True,False,1234,0,8,22,,144.96064686775208,6.586326230656017,6.584374319423329,0.0019519112326882102,/Tmp/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,2,True,False,1234,0,16,6,,78.76069808006287,13.086159865061441,13.073087573051453,0.01307229200998942,/Tmp/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,4,True,False,1234,0,4,54,,169.30929970741272,3.1336573185744108,3.1323808519928544,0.001276466581556532,/Tmp/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,4,True,False,1234,0,8,22,,130.2459373474121,5.909183545546099,5.9023860042745415,0.006797541271556507,/Tmp/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,4,True,False,1234,0,16,6,,53.32756018638611,8.847253362337748,8.839620669682821,0.007632692654927571,/Tmp/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,6,True,False,1234,0,4,54,,176.14367699623108,3.260222214239615,3.255875794975846,0.004346419263769079,/Tmp/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,6,True,False,1234,0,8,22,,134.57104349136353,6.113686355677518,6.109919287941673,0.0037670677358453922,/Tmp/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,6,True,False,1234,0,16,6,,52.60295581817627,8.686007459958395,8.675954937934875,0.01005252202351888,/Tmp/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,8,True,False,1234,0,4,54,,167.21994042396545,3.093283776883726,3.0897602284396135,0.003523548444112142,/Tmp/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,8,True,False,1234,0,8,22,,112.46141505241394,5.095292633230036,5.07695087519559,0.018341758034446022,/Tmp/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,8,True,False,1234,0,16,6,,5.014799118041992,0.7343932787577311,0.6191394726435343,0.11525380611419678,/Tmp/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,16,True,False,1234,0,4,54,,180.86168551445007,3.345345461810077,3.343806266784668,0.0015391950254087096,/Tmp/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,16,True,False,1234,0,8,22,,149.58895564079285,6.760827129537409,6.7589781934564765,0.0018489360809326172,/Tmp/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,16,True,False,1234,0,16,6,,1.2156143188476562,0.10109539826711018,0.09470041592915852,0.00639498233795166,/Tmp/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,32,True,False,1234,0,4,54,,131.1392638683319,2.414460636951305,2.413662981103968,0.0007976558473375109,/Tmp/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,32,True,False,1234,0,8,22,,1.3539607524871826,0.0007653778249567205,3.8472088900479406e-05,0.0007269057360562412,/Tmp/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,32,True,False,1234,0,16,6,,1.3602337837219238,0.10495952765146892,0.09799337387084961,0.006966153780619304,/Tmp/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,1,True,False,1234,0,4,54,,94.55115175247192,1.7501301809593484,1.749391785374394,0.0007383955849541558,/network/scratch/o/ortizgas/transit_datasets//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,1,True,True,1234,0,4,54,,77.77274489402771,1.4394154725251374,1.4385048018561468,0.0009106706689905237,/network/scratch/o/ortizgas/transit_datasets//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,1,True,False,1234,0,8,22,,62.306779623031616,2.82932850447568,2.8266183896498247,0.002710114825855602,/network/scratch/o/ortizgas/transit_datasets//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,1,True,True,1234,0,8,22,,62.65276575088501,2.8450702212073584,2.8431161750446665,0.0019540461626919832,/network/scratch/o/ortizgas/transit_datasets//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,1,True,False,1234,0,16,6,,34.07992720603943,5.6596788962682085,5.653637727101644,0.006041169166564941,/network/scratch/o/ortizgas/transit_datasets//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,1,True,True,1234,0,16,6,,34.3812050819397,5.709880630175273,5.7035214106241865,0.006359219551086426,/network/scratch/o/ortizgas/transit_datasets//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,2,True,False,1234,0,4,54,,43.74657368659973,0.8090377074700815,0.8058018728538796,0.0032358346162018954,/network/scratch/o/ortizgas/transit_datasets//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,2,True,False,1234,0,8,22,,35.06899428367615,1.5912486423145642,1.5753916068510576,0.015857035463506527,/network/scratch/o/ortizgas/transit_datasets//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,2,True,False,1234,0,16,6,,19.08521342277527,3.160522778828939,3.0487153132756553,0.11180746555328369,/network/scratch/o/ortizgas/transit_datasets//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,4,True,False,1234,0,4,54,,22.70721411705017,0.41879900738045023,0.41860047976175946,0.0001985276186907733,/network/scratch/o/ortizgas/transit_datasets//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,4,True,False,1234,0,8,22,,17.318422555923462,0.7761268615722656,0.7758737152273004,0.00025314634496515447,/network/scratch/o/ortizgas/transit_datasets//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,4,True,False,1234,0,16,6,,8.842490434646606,1.4533374309539795,1.4468980232874553,0.006439407666524251,/network/scratch/o/ortizgas/transit_datasets//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,6,True,False,1234,0,4,54,,16.011919498443604,0.295236622845685,0.29505300521850586,0.00018361762717918114,/network/scratch/o/ortizgas/transit_datasets//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,6,True,False,1234,0,8,22,,11.70684003829956,0.5289023356004194,0.5285958268425681,0.00030650875785134053,/network/scratch/o/ortizgas/transit_datasets//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,6,True,False,1234,0,16,6,,7.2153236865997314,1.1618853410085042,1.1548873980840046,0.006997942924499512,/network/scratch/o/ortizgas/transit_datasets//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,8,True,False,1234,0,4,54,,12.856990814208984,0.23415494406664814,0.23393350177341038,0.0002214422932377568,/network/scratch/o/ortizgas/transit_datasets//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,8,True,False,1234,0,8,22,,8.116002798080444,0.3633716973391446,0.36307054216211493,0.0003011551770296964,/network/scratch/o/ortizgas/transit_datasets//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,8,True,False,1234,0,16,6,,2.362788200378418,0.29242130120595294,0.2854044834772746,0.007016817728678386,/network/scratch/o/ortizgas/transit_datasets//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,16,True,False,1234,0,4,54,,8.80335521697998,0.1590805274468881,0.15886530611250135,0.00021522133438675492,/network/scratch/o/ortizgas/transit_datasets//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,16,True,False,1234,0,8,22,,7.105754852294922,0.31742384217002173,0.3169699257070368,0.00045391646298495204,/network/scratch/o/ortizgas/transit_datasets//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,16,True,False,1234,0,16,6,,3.0828018188476562,0.4731765588124593,0.466720978418986,0.006455580393473308,/network/scratch/o/ortizgas/transit_datasets//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,32,True,False,1234,0,4,54,,8.183133840560913,0.14980279957806622,0.14965516549569588,0.0001476340823703342,/network/scratch/o/ortizgas/transit_datasets//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,32,True,False,1234,0,8,22,,11.641263246536255,0.47943111983212555,0.47776791182431305,0.0016632080078125,/network/scratch/o/ortizgas/transit_datasets//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,32,True,False,1234,0,16,6,,1.4231224060058594,0.19649163881937662,0.18913443883260092,0.007357199986775716,/network/scratch/o/ortizgas/transit_datasets//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,1,True,False,1234,0,1,246,,58.964927673339844,0.23951158194037958,0.2393319122190398,0.00017966972133977627,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,1,True,True,1234,0,1,246,,57.32034659385681,0.23282188322485947,0.23263168528797182,0.00019019793688766355,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,1,True,False,1234,0,2,118,,56.26315236091614,0.4764177273895781,0.47622474371376683,0.00019298367581125034,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,1,True,True,1234,0,2,118,,54.35963797569275,0.4602781089685731,0.4600951186681198,0.00018299030045331534,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,2,True,False,1234,0,1,246,,34.41095995903015,0.13965256427361714,0.13949604150725575,0.00015652276636139164,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,2,True,False,1234,0,2,118,,32.72190856933594,0.27687363907442253,0.2766975406873024,0.00017609838712013374,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,4,True,False,1234,0,1,246,,19.973516941070557,0.08096145905130278,0.08078446039339392,0.00017699865790886607,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,4,True,False,1234,0,2,118,,19.039287567138672,0.1608193567243673,0.16060453148211462,0.00021482524225267314,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,6,True,False,1234,0,1,246,,14.908037900924683,0.0603468059524288,0.06012001464037391,0.00022679131205488996,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,6,True,False,1234,0,2,118,,14.354000329971313,0.12100839614868164,0.12078259354930813,0.00022580259937351034,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,8,True,False,1234,0,1,246,,12.396350383758545,0.05012399588173967,0.04991359342404497,0.0002104024576946972,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,8,True,False,1234,0,2,118,,11.416998386383057,0.0959788520457381,0.09577051057653913,0.00020834146919897046,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,16,True,False,1234,0,1,246,,11.268107891082764,0.045444210370381675,0.045154540519404214,0.0002896698509774557,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,16,True,False,1234,0,2,118,,10.147643327713013,0.08524997759673555,0.08499165712776831,0.00025832046896724376,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
HDF5 - h5py==3.4.0,resnet18,32,True,False,1234,0,1,246,,10.72218942642212,0.043185514163195604,0.04291876544797323,0.00026674871522236644,/home/satya-local/scratch/satya-local//diabetic-retinopathy-detection_single_img/diabetic-retinopathy-detection.h5
